"ConPhylum","r.sqr","lntercept","a","RE","TempPref","GenusSpecies","ConGenus","ConFamily","ConOrder","ConClass","Superkingdom","GrowthRate","RateUnit","Optimum.Temp","TempUnit","AverageVolume","VolumeUnit","Sources","Notes","Author","Temp","arrhenius_tmp","x","y","z","E","TCorrected_GrowthRate"
"88","Chlorophyta",0.680522346982982,-15.6897170570958,1.25711702619231,1.27649814628731,"Thermophile","Dunaliella tertiolecta","Dunaliella","Dunaliellaceae","Chlamydomonadales","Chlorophyceae","Phytoplankton",2.59e-05,"s^-1",28,"Celsius",1.78e-16,"m^3","Edwards, K. F., Klausmeier, C. A. and Litchman, E. (2015), Nutrient utilization traits of phytoplankton. Ecology, 96: 2311. doi:10.1890/14-2252.5",NA,"Hira",301.15,38.5220922272819,-10.5612675892588,-36.2647481236007,38.5220922272819,-1.27649814628731,1.14175380919174e-26
"89","Chlorophyta",0.680522346982982,-15.6897170570958,1.25711702619231,1.27649814628731,"Thermophile","Scenedesmus quadricauda","Scenedesmus","Scenedesmaceae","Sphaeropleales","Chlorophyceae","Phytoplankton",2.89e-06,"s^-1",32,"Celsius",2.76e-16,"m^3","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits)",NA,"Hira",305.15,38.0171328010681,-12.7542540558399,-35.8261308081757,38.0171328010681,-1.27649814628731,2.42721353814653e-27
"90","Chlorophyta",0.680522346982982,-15.6897170570958,1.25711702619231,1.27649814628731,"Thermophile","Monoraphidium contortum","Monoraphidium","Selenastraceae","Sphaeropleales","Chlorophyceae","Phytoplankton",4.05e-06,"s^-1",10,"Celsius",1.33e-16,"m^3","Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL",NA,"Hira",283.15,40.9709626496413,-12.4167936768458,-36.5561825456711,40.9709626496413,-1.27649814628731,7.83668682435284e-29
"91","Chlorophyta",0.680522346982982,-15.6897170570958,1.25711702619231,1.27649814628731,"Thermophile","Haematococcus droebakensis","Haematococcus","Haematococcaceae","Volvocales","Chlorophyceae","Phytoplankton",6.02e-06,"s^-1",20,"Celsius",9.14e-15,"m^3","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits)",NA,"Hira",293.15,39.5733517797917,-12.0204232986435,-32.3261160094446,39.5733517797917,-1.27649814628731,6.93547202702579e-28
"92","Chlorophyta",0.680522346982982,-15.6897170570958,1.25711702619231,1.27649814628731,"Thermophile","Scenedesmus acutus","Scenedesmus","Scenedesmaceae","Sphaeropleales","Chlorophyceae","Phytoplankton",8.68e-06,"s^-1",27.5,"Celsius",1.72e-16,"m^3","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits)",NA,"Hira",300.65,38.5861569075202,-11.654489029292,-36.2990371970794,38.5861569075202,-1.27649814628731,3.52595286746436e-27
"93","Chlorophyta",0.680522346982982,-15.6897170570958,1.25711702619231,1.27649814628731,"Thermophile","Chlamydomonas intermedia","Chlamydomonas","Chlamydomonadaceae","Volvocales","Chlorophyceae","Phytoplankton",1.27e-05,"s^-1",18,"Celsius",6.5e-17,"m^3","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits)",NA,"Hira",291.15,39.845193454391,-11.2739085644997,-37.2721444039972,39.845193454391,-1.27649814628731,1.03414330916095e-27
"94","Chlorophyta",0.680522346982982,-15.6897170570958,1.25711702619231,1.27649814628731,"Thermophile","Chlamydomonas subcaudata","Chlamydomonas","Chlamydomonadaceae","Volvocales","Chlorophyceae","Phytoplankton",1.09e-05,"s^-1",12.5,"Celsius",1.44e-16,"m^3","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits)",NA,"Hira",285.65,40.6123860467213,-11.4267477687292,-36.4767183743168,40.6123860467213,-1.27649814628731,3.33342175395176e-28
"95","Chlorophyta",0.680522346982982,-15.6897170570958,1.25711702619231,1.27649814628731,"Thermophile","Chlorella vulgaris","Chlorella","Chlorellaceae","Chlorellales","Trebouxiophyceae","Phytoplankton",1.48e-05,"event / (individual * second)",30,"Celsius",1.11e-17,"m^3","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits)",NA,"Hira",303.15,38.2679468060232,-11.1208833771942,-39.0395865655745,38.2679468060232,-1.27649814628731,9.02457104577089e-27
"96","Chlorophyta",0.680522346982982,-15.6897170570958,1.25711702619231,1.27649814628731,"Thermophile","Desmodesmus abundans","Desmodesmus","Scenedesmaceae","Sphaeropleales","Chlorophyceae","Phytoplankton",2.26e-05,"s^-1",35,"Celsius",1.24e-16,"m^3","Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL",NA,"Hira",308.15,37.6470163045463,-10.697560651686,-36.6262501082878,37.6470163045463,-1.27649814628731,3.0444042705244e-26
"97","Chlorophyta",0.680522346982982,-15.6897170570958,1.25711702619231,1.27649814628731,"Thermophile","Desmodesmus quadricauda","Desmodesmus","Scenedesmaceae","Sphaeropleales","Chlorophyceae","Phytoplankton",9.84e-06,"s^-1",32.5,"Celsius",1.57e-15,"m^3","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits)",NA,"Hira",305.65,37.9549421699524,-11.5290548469001,-34.0877007755505,37.9549421699524,-1.27649814628731,8.9470989632009e-27
"98","Chlorophyta",0.680522346982982,-15.6897170570958,1.25711702619231,1.27649814628731,"Thermophile","Acutodesmus acuminatus","Acutodesmus","Scenedesmaceae","Sphaeropleales","Chlorophyceae","Phytoplankton",9.95e-06,"s^-1",27.5,"Celsius",1.75e-15,"m^3","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits)","Acutodesmus acuminatus also is know as Scenedesmus acuminatus","Hira",300.65,38.5861569075202,-11.5179380067938,-33.9791606069753,38.5861569075202,-1.27649814628731,4.0418468930035e-27
"99","Chlorophyta",0.680522346982982,-15.6897170570958,1.25711702619231,1.27649814628731,"Thermophile","Scenedesmus acuminatus","Scenedesmus","Scenedesmaceae","Sphaeropleales","Chlorophyceae","Phytoplankton",9.95e-06,"s^-1",27.5,"Celsius",1.75e-15,"m^3","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits)",NA,"Hira",300.65,38.5861569075202,-11.5179380067938,-33.9791606069753,38.5861569075202,-1.27649814628731,4.0418468930035e-27
"100","Crenarchaeota",0.0443241324163391,-23.9399590477676,-0.169969538592741,0.114663373066382,"Mesophile","Thermosphaera aggregans","Thermosphaera","Desulfurococcaceae","Desulfurococcales","Thermoprotei","Archaea",1.18e-06,"s^-1",85,"Celsius",5.36e-19,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb","335, 555, 5110, 12331, 13956, 15163, 18701, 18707, 18718, 18723","Madin",358.15,32.3912552680328,-13.6499961194867,-42.0701527918042,32.3912552680328,-0.114663373066382,2.87655684094257e-08
"101","Crenarchaeota",0.0443241324163391,-23.9399590477676,-0.169969538592741,0.114663373066382,"Mesophile","Sulfophobococcus zilligii","Sulfophobococcus","Desulfurococcaceae","Desulfurococcales","Thermoprotei","Archaea",4.53e-07,"s^-1",85,"Celsius",6.7e-17,"m^3","corkrey, engqvist, gold, bergeys","395, 555, 12331","Madin",358.15,32.3912552680328,-14.6073737114634,-37.2418390545019,32.3912552680328,-0.114663373066382,1.10430529571778e-08
"102","Crenarchaeota",0.0443241324163391,-23.9399590477676,-0.169969538592741,0.114663373066382,"Thermophile","Ignicoccus hospitalis","Ignicoccus","Desulfurococcaceae","Desulfurococcales","Thermoprotei","Archaea",1.76e-06,"s^-1",90,"Celsius",4.49e-17,"m^3","corkrey, engqvist, fierer, genbank, gold, jemma-refseq, kegg, patric, protraits, rrndb, silva","274, 555, 2080, 4808, 12331, 13083, 14626, 18707, 18718, 18723, 18872","Madin",363.15,31.9452790148587,-13.2501967489142,-37.6420938791446,31.9452790148587,-0.114663373066382,4.51556604842621e-08
"103","Crenarchaeota",0.0443241324163391,-23.9399590477676,-0.169969538592741,0.114663373066382,"Mesophile","Sulfolobus acidocaldarius","Sulfolobus","Sulfolobaceae","Sulfolobales","Thermoprotei","Archaea",9.86e-07,"s^-1",74.375,"Celsius",7.63e-19,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva, bergeys","18, 555, 4798, 7696, 8135, 8532, 11299, 12331, 13863, 14292, 16319, 16320, 16799, 18701, 18707, 18718, 18723, 18961","Madin",347.525,33.381564129907,-13.8296094823438,-41.7170289215905,33.381564129907,-0.114663373066382,2.14561992562837e-08
"104","Crenarchaeota",0.0443241324163391,-23.9399590477676,-0.169969538592741,0.114663373066382,"Mesophile","Thermoproteus uzoniensis","Thermoproteus","Thermoproteaceae","Thermoproteales","Thermoprotei","Archaea",9.97e-07,"s^-1",85.5,"Celsius",9.99e-19,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, rrndb, bergeys","249, 555, 5443, 12331, 13952, 15376, 18701, 18723","Madin",358.65,32.3460980740163,-13.8185150669846,-41.4475321742264,32.3460980740163,-0.114663373066382,2.44306394389312e-08
"105","Crenarchaeota",0.0443241324163391,-23.9399590477676,-0.169969538592741,0.114663373066382,"Mesophile","Stygiolobus azoricus","Stygiolobus","Sulfolobaceae","Sulfolobales","Thermoprotei","Archaea",6.69e-05,"s^-1",80.0214,"Celsius",1.56e-18,"m^3","http://www.microbiologyresearch.org/docserver/fulltext/ijsem/41/4/ijs-41-4-495.pdf?expires=1527182331&id=id&accname=guest&checksum=029551415D53238C48C8655C4B176E60",NA,"Hira",353.1714,32.8478695450593,-9.61231159083009,-41.0018458526314,32.8478695450593,-0.114663373066382,1.54767135097096e-06
"106","Crenarchaeota",0.0443241324163391,-23.9399590477676,-0.169969538592741,0.114663373066382,"Mesophile","Sulfolobus solfataricus","Sulfolobus","Sulfolobaceae","Sulfolobales","Thermoprotei","Archaea",3.7e-07,"s^-1",80.7,"Celsius",2.87e-18,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva","555, 4565, 7796, 8076, 8579, 8799, 9050, 12331, 13865, 14108, 16019, 17611, 17612, 17613, 18701, 18707, 18718, 18723, 18962","Madin",353.85,32.7848751568346,-14.8097628313081,-40.3922196441213,32.7848751568346,-0.114663373066382,8.62166856177826e-09
"107","Cyanobacteria",0.0136622087776344,-8.0533031999601,0.0157893225715452,-0.0846619871642898,"Mesophile","Microcystis aeruginosa","Microcystis","Chroococcaceae","Chroococcales","Cyanophyceae","Bacteria",1.09e-05,"s^-1",30,"Celsius",3.3e-15,"m^3","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1","Dell, A.I., S. Pawar, V.M. Savage. 2013. The thermal dependence of biological traits. Ecology 94: 1205.","Hira",303.15,38.2679468060232,-11.4267477687292,-33.3448539264382,38.2679468060232,0.0846619871642898,0.000278273157032817
"108","Cyanobacteria",0.0136622087776344,-8.0533031999601,0.0157893225715452,-0.0846619871642898,"Mesophile","Anabaena macrospora","Anabaena","Nostocaceae","Nostocales","Cyanophyceae","Bacteria",2.2e-06,"s^-1",25,"Celsius",6.5e-17,"m^3",NA,NA,"Hira",298.15,38.9097034185676,-13.0270531976,-37.2721444039972,38.9097034185676,0.0846619871642898,5.93012373518655e-05
"109","Cyanobacteria",0.0136622087776344,-8.0533031999601,0.0157893225715452,-0.0846619871642898,"Mesophile","Sphaerospermopsis aphanizomenoides","Sphaerospermopsis","Nostocaceae","Nostocales","Cyanophyceae","Bacteria",4.05e-06,"s^-1",27,"Celsius",5.48e-17,"m^3","https://www.researchgate.net/publication/283282292_Morphological_and_ecological_characteristics_of_potentially_toxic_invasive_cyanobacterium_Sphaerospermopsis_aphanizomenoides_Forti_Zapomelova_Jezberova_Hrouzek_Hisem_Rehakova_Komarkova_Nostocales_Cyan","Vegetative cell size; Aphanizomenon aphanizomenoides �?Name in Consumer column, avergae length of vegetative cell size","Hira",300.15,38.6504350299715,-12.4167936768458,-37.4428414799388,38.6504350299715,0.0846619871642898,0.000106798033722661
"110","Cyanobacteria",0.0136622087776344,-8.0533031999601,0.0157893225715452,-0.0846619871642898,"Mesophile","Tychonema bourrellyi","Tychonema","Phormidiaceae","Oscillatoriales","Cyanophyceae","Bacteria",8.56e-06,"s^-1",17,"Celsius",3.81e-16,"m^3",NA,NA,"Hira",290.15,39.9825196424123,-11.6684103678106,-35.5037322987661,39.9825196424123,0.0846619871642898,0.000252673907676916
"111","Cyanobacteria",0.0136622087776344,-8.0533031999601,0.0157893225715452,-0.0846619871642898,"Mesophile","Anabaena ucrainica","Anabaena","Nostocaceae","Nostocales","Cyanophyceae","Bacteria",9.03e-06,"s^-1",26,"Celsius",6.5e-17,"m^3",NA,NA,"Hira",299.15,38.7796358824869,-11.6149581905354,-37.2721444039972,38.7796358824869,0.0846619871642898,0.00024073901051158
"112","Cyanobacteria",0.0136622087776344,-8.0533031999601,0.0157893225715452,-0.0846619871642898,"Mesophile","Prochlorococcus marinus","Prochlorococcus","Synechococcaceae","Synechococcales","Cyanophyceae","Bacteria",7.18e-06,"s^-1",25,"Celsius",1.6e-19,"m^3",NA,NA,"Hira",298.15,38.9097034185676,-11.8442111749041,-43.2791131376411,38.9097034185676,0.0846619871642898,0.000193537674630179
"113","Cyanobacteria",0.0136622087776344,-8.0533031999601,0.0157893225715452,-0.0846619871642898,"Mesophile","Limnothrix redekei","Limnothrix","Oscillatoriaceae","Oscillatoriales","Cyanophyceae","Bacteria",1.53e-05,"s^-1",25,"Celsius",3.5e-17,"m^3",NA,NA,"Hira",298.15,38.9097034185676,-11.0876577295659,-37.8911836124034,38.9097034185676,0.0846619871642898,0.000412413150674337
"114","Cyanobacteria",0.0136622087776344,-8.0533031999601,0.0157893225715452,-0.0846619871642898,"Mesophile","Synechococcus elongatus","Synechococcus","Chroococcaceae","Chroococcales","Cyanophyceae","Bacteria",1.05e-05,"s^-1",35,"Celsius",4e-18,"m^3",NA,NA,"Hira",308.15,37.6470163045463,-11.4641353008008,-40.0602373127729,37.6470163045463,0.0846619871642898,0.000254333517902194
"115","Cyanobacteria",0.0136622087776344,-8.0533031999601,0.0157893225715452,-0.0846619871642898,"Mesophile","Aphanizomenon ovalisporum","Aphanizomenon","Nostocaceae","Nostocales","Cyanophyceae","Bacteria",4.05e-06,"s^-1",35,"Celsius",1.67e-16,"m^3",NA,NA,"Hira",308.15,37.6470163045463,-12.4167936768458,-36.3285378614761,37.6470163045463,0.0846619871642898,9.81000711908463e-05
"116","Cyanobacteria",0.0136622087776344,-8.0533031999601,0.0157893225715452,-0.0846619871642898,"Mesophile","Cylindrospermopsis raciborskii","Cylindrospermopsis","Nostocaceae","Nostocales","Cyanophyceae","Bacteria",9.49e-06,"s^-1",28,"Celsius",7.07e-16,"m^3",NA,NA,"Hira",301.15,38.5220922272819,-11.5652719453424,-34.8855010079962,38.5220922272819,0.0846619871642898,0.000247545769035859
"117","Cyanobacteria",0.0136622087776344,-8.0533031999601,0.0157893225715452,-0.0846619871642898,"Mesophile","Anabaena spiroides","Anabaena","Nostocaceae","Nostocales","Cyanophyceae","Bacteria",5.9e-06,"s^-1",24,"Celsius",8.37e-16,"m^3",NA,NA,"Hira",297.15,39.0406463881741,-12.0405582070526,-34.7167076034033,39.0406463881741,0.0846619871642898,0.000160807991567511
"118","Cyanobacteria",0.0136622087776344,-8.0533031999601,0.0157893225715452,-0.0846619871642898,"Mesophile","Anabaena bergii","Anabaena","Nostocaceae","Nostocales","Cyanophyceae","Bacteria",3.01e-06,"s^-1",25,"Celsius",6e-17,"m^3",NA,NA,"Hira",298.15,38.9097034185676,-12.7135704792035,-37.3521871116707,38.9097034185676,0.0846619871642898,8.11348747405069e-05
"119","Cyanobacteria",0.0136622087776344,-8.0533031999601,0.0157893225715452,-0.0846619871642898,"Mesophile","Aphanizomenon gracile","Aphanizomenon","Nostocaceae","Nostocales","Cyanophyceae","Bacteria",1.01e-05,"s^-1",32.5,"Celsius",6.15e-16,"m^3",NA,NA,"Hira",305.65,37.9549421699524,-11.5029751341171,-35.0249094060863,37.9549421699524,0.0846619871642898,0.000251106273685705
"120","Cyanophyta",0.456007727263471,-21.3296755697686,-0.253158147585127,0.0129874203327172,"Thermophile","Synechococcus lividus","Synechococcus","Synechococcaceae","Synechococcales","Cyanophyceae","Bacteria",4.19e-05,"s^-1",55,"Celsius",1.8e-18,"m^3","http://kirschner.med.harvard.edu/files/bionumbers/Nucleic%20acid%20contents,%20observed%20and%20predicted%20burst%20sizes%20for%20a%20range%20of%20algae%20and%20viruses.pdf","length info: https://www.researchgate.net/publication/230475979_The_effects_of_some_ecological_factors_on_cell_size_of_the_hot_spring_alga_Synechococcus_lividus_Cyanophyta","Hira",328.15,35.3525158441138,-10.0802247310362,-40.8587450089907,35.3525158441138,-0.0129874203327172,2.64735956008244e-05
"121","Cyanophyta",0.456007727263471,-21.3296755697686,-0.253158147585127,0.0129874203327172,"Thermophile","Mastigocladus laminosus","Mastigocladus","Hapalosiphonaceae","Nostocales","Cyanophyceae","Bacteria",8.59e-06,"s^-1",44,"Celsius",2.29e-17,"m^3","https://academic.oup.com/femsle/article/364/15/fnx154/3983256",NA,"Hira",317.15,36.5786790926878,-11.6649118219681,-38.3153947633326,36.5786790926878,-0.0129874203327172,5.34165780626578e-06
"122","Cyanophyta",0.456007727263471,-21.3296755697686,-0.253158147585127,0.0129874203327172,"Mesophile","Trichormus variabilis","Trichormus","Nostocaceae","Nostocales","Cyanophyceae","Bacteria",1.29e-05,"s^-1",35,"Celsius",3.89e-16,"m^3","http://www.microbiologyresearch.org/docserver/fulltext/ijsem/55/1/11.pdf?expires=1528306749&id=id&accname=guest&checksum=39CA557801A7F9B24A649DBDEEE3E978","https://books.google.co.uk/books?id=yjnLAwAAQBAJ&pg=PA224&lpg=PA224&dq=Trichormus+variabilis+cell+diameter&source=bl&ots=FtYPtDMsnF&sig=BSuUkqm7CJej0h9l2vBuwLrHkJ4&hl=en&sa=X&ved=0ahUKEwjVwteVv4fbAhWJA8AKHeK2CSwQ6AEIXTAM#v=onepage&q=Trichormus%20variabilis%20cell%20diameter&f=false  Anabaena = Trichormus variabilis","Hira",308.15,37.6470163045463,-11.2582832465966,-35.4829523302744,37.6470163045463,-0.0129874203327172,7.91128076881333e-06
"123","Cyanophyta",0.456007727263471,-21.3296755697686,-0.253158147585127,0.0129874203327172,"Mesophile","Trichodesmium erythraeum","Trichodesmium","Phormidiaceae","Oscillatoriales","Cyanophyceae","Bacteria",3.55e-06,"s^-1",28,"Celsius",9.5e-16,"m^3","Edwards, K. F., Klausmeier, C. A. and Litchman, E. (2015), Nutrient utilization traits of phytoplankton. Ecology, 96: 2311. doi:10.1890/14-2252.4","Saujanya’s phytoplankton data","Hira",301.15,38.5220922272819,-12.5485629544769,-34.5900696892982,38.5220922272819,-0.0129874203327172,2.15253237882908e-06
"124","Cyanophyta",0.456007727263471,-21.3296755697686,-0.253158147585127,0.0129874203327172,"Mesophile","Microcystis ichthyoblabe","Microcystis","Microcystaceae","Chroococcales","Cyanophyceae","Bacteria",1.53e-05,"s^-1",35,"Celsius",9.16e-18,"m^3","http://www.microbiologyresearch.org/docserver/fulltext/ijsem/50/2/0500767a.pdf?expires=1526386385&id=id&accname=guest&checksum=D6D463D904C41C12E91EDE3C839CD10D","Width is Diameter, shape info: Wiki Microcystis","Hira",308.15,37.6470163045463,-11.0876577295659,-39.2316854952068,37.6470163045463,-0.0129874203327172,9.38314695835999e-06
"125","Cyanophyta",0.456007727263471,-21.3296755697686,-0.253158147585127,0.0129874203327172,"Mesophile","Crocosphaera watsonii","Crocosphaera","Cyanobacteriaceae","Chroococcales","Cyanophyceae","Bacteria",1.39e-05,"s^-1",28,"Celsius",3.98e-17,"m^3","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3215947/",NA,"Hira",301.15,38.5220922272819,-11.1836217178276,-37.7626647616024,38.5220922272819,-0.0129874203327172,8.42822537062653e-06
"126","Cyanophyta",0.456007727263471,-21.3296755697686,-0.253158147585127,0.0129874203327172,"Mesophile","Arthrospira fusiformis","Arthrospira","Phormidiaceae","Oscillatoriales","Cyanophyceae","Bacteria",1.79e-06,"s^-1",37,"Celsius",1.16e-14,"m^3","https://www.researchgate.net/publication/233502806_Arthrospira_fusiformis_Voronichin_Komarek_et_Lund_Cyanoprokaryota_-_A_new_species_for_Europe",NA,"Hira",310.15,37.4042497960533,-13.2332949381116,-32.0877712967984,37.4042497960533,-0.0129874203327172,1.10123348936126e-06
"127","Cyanophyta",0.456007727263471,-21.3296755697686,-0.253158147585127,0.0129874203327172,"Mesophile","Planktothrix agardhii","Planktothrix","Phormidiaceae","Oscillatoriales","Cyanophyceae","Bacteria",1.31e-05,"s^-1",30,"Celsius",1.46e-15,"m^3","Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL","Saujanya’s phytoplankton data","Hira",303.15,38.2679468060232,-11.2428983277572,-34.1603399591904,38.2679468060232,-0.0129874203327172,7.9694088628353e-06
"128","Cyanophyta",0.456007727263471,-21.3296755697686,-0.253158147585127,0.0129874203327172,"Mesophile","Anacystis incerta","Anacystis","Merismopediaceae","Synechococcales","Cyanophyceae","Bacteria",3.63e-06,"s^-1",29,"Celsius",5.28e-17,"m^3","Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL","Saujanya’s phytoplankton data. Average mean cell volume","Hira",302.15,38.3945989549758,-12.5262779096875,-37.4800204831806,38.3945989549758,-0.0129874203327172,2.20468767117919e-06
"129","Cyanophyta",0.456007727263471,-21.3296755697686,-0.253158147585127,0.0129874203327172,"Mesophile","Aphanizomenon aphanizomenoides","Aphanizomenon","Nostocaceae","Nostocales","Cyanophyceae","Bacteria",1.68e-05,"s^-1",35,"Celsius",1.46e-16,"m^3","https://www.researchgate.net/publication/266673473_Aphanizomenon_favaloroi_spec_nov_Cyanobacteria_Nostocales_a_new_planktic_species_from_Argentina","Heterocytes cell size","Hira",308.15,37.6470163045463,-10.9941316715551,-36.4629250521845,37.6470163045463,-0.0129874203327172,1.03030633268267e-05
"130","Cyanophyta",0.456007727263471,-21.3296755697686,-0.253158147585127,0.0129874203327172,"Mesophile","Spirulina platensis","Spirulina","Pseudoanabaenaceae","Oscillatoriales","Cyanophyceae","Bacteria",1.64e-06,"s^-1",32,"Celsius",4.06e-15,"m^3","http://www.scielo.br/pdf/cta/v33s1/v33s1a26.pdf","pg.180, or 5-6um as stated in https://www.researchgate.net/publication/259503619_SPIRULINA_PLATENSIS_-_FOOD_FOR_FUTURE_A_REVIEW","Hira",305.15,38.0171328010681,-13.3208143161282,-33.137593421297,38.0171328010681,-0.0129874203327172,1.00095221136956e-06
"131","Cyanophyta",0.456007727263471,-21.3296755697686,-0.253158147585127,0.0129874203327172,"Mesophile","Aphanizomenon flosaquae","Aphanizomenon","Nostocaceae","Nostocales","Cyanophyceae","Bacteria",1.36e-05,"s^-1",25,"Celsius",1.96e-15,"m^3","Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL","Saujanya’s phytoplankton data","Hira",298.15,38.9097034185676,-11.2054407652223,-33.8658319216683,38.9097034185676,-0.0129874203327172,8.20491298546535e-06
"132","Deferribacteres",1,-138.720541725416,-3.08837621378386,NA,"Thermophile","Deferribacter thermophilus","Deferribacter","Deferribacteraceae","Deferribacterales","Deferribacteres","Bacteria",0.00018151,"s^-1",59.9401,"Celsius",5.06e-19,"m^3","http://ijs.microbiologyresearch.org/content/journal/ijsem/10.1099/00207713-47-2-505",NA,"Hira",333.0901,34.8281983590804,-8.61419980935839,-42.1277502835875,34.8281983590804,NA,NA
"133","Deferribacteres",1,-138.720541725416,-3.08837621378386,NA,"Thermophile","Flexistipes sinusarabici","Flexistipes","Deferribacteraceae","Deferribacterales","Deferribacteres","Bacteria",2.86e-06,"s^-1",47.5,"Celsius",1.94e-18,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","109, 555, 5274, 12331, 12964, 15451, 18701, 18707, 18718, 18723","Madin",320.65,36.1794108038233,-12.7646889331325,-40.7838437008176,36.1794108038233,NA,NA
"134","Deinococcus-Thermus",0.531709317858376,72.4244058486532,1.29071078194866,-0.822093917860722,"Thermophile","Deinococcus murrayi","Deinococcus","Deinococcaceae","Deinococcales","Deinococci","Bacteria",0.00018817,"s^-1",49.9548,"Celsius",2.55e-18,"m^3","https://books.google.co.uk/books?id=3znhBwAAQBAJ&pg=PA370&lpg=PA370&dq=thermotogaceae+cell+size&source=bl&ots=iAqIJx8wC_&sig=PVgY-4Ga0mAJzpzmsQnfUfXkjEU&hl=en&sa=X&ved=0ahUKEwjEoreSxorbAhXILsAKHaPCA88Q6AEIMjAC#v=snippet&q=Deinococcus%20geothermalis&f=false","Bergey's Manual of Systematic Bacteriology: Volume 1. pg.401","Hira",323.1048,35.904536466948,-8.57816474840772,-40.5104383147225,35.904536466948,0.822093917860722,1240445349.21808
"135","Deinococcus-Thermus",0.531709317858376,72.4244058486532,1.29071078194866,-0.822093917860722,"Thermophile","Meiothermus chliarophilus","Meiothermus","Thermaceae","Thermales","Deinococci","Bacteria",0.00012982,"s^-1",49.9541,"Celsius",2.6e-18,"m^3","https://onlinelibrary.wiley.com/doi/full/10.1111/j.1574-6968.2002.tb11445.x","Length is variable Cell length based from Meiothermus hypogaeus https://bacdive.dsmz.de/strain/16711","Hira",323.1041,35.904614253567,-8.94936168235895,-40.4910202288654,35.904614253567,0.822093917860722,855847974.657275
"136","Deinococcus-Thermus",0.531709317858376,72.4244058486532,1.29071078194866,-0.822093917860722,"Thermophile","Thermus scotoductus","Thermus","Thermaceae","Thermales","Deinococci","Bacteria",4.64e-06,"s^-1",69.125,"Celsius",2.62e-19,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","425, 555, 5277, 12331, 13968, 15331, 18701, 18707, 18718, 18723","Madin",342.275,33.8935887057072,-12.2807961917261,-42.7859424491139,33.8935887057072,0.822093917860722,5855646.3263485
